origen,codigo,producto,componente,valor_publicado_millones_quetzales,multiplicador_contable,valor_aplicado_millones_quetzales
importado,P110,Servicio de alojamiento,consumo_gobierno,0,1,0
importado,P111,Servicio de suministro de comidas y bebidas,consumo_gobierno,0,1,0
importado,P112,"Servicios de información, telecomunicaciones y radiodifusión",consumo_gobierno,0,1,0
importado,P113,Servicios de banco central,consumo_gobierno,0,1,0
importado,P114,Otros servicios financieros y servicios de banca de inversión,consumo_gobierno,0,1,0
importado,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),consumo_gobierno,0,1,0
importado,P116,"Servicios de seguro, reaseguro y fondos de pensiones",consumo_gobierno,0,1,0
importado,P117,Servicios auxiliares de la intermediación financiera,consumo_gobierno,0,1,0
importado,P118,Servicios de alquiler de vivienda,consumo_gobierno,0,1,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",consumo_gobierno,0,1,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",consumo_gobierno,0,1,0
importado,P121,Servicios de tecnología de la información,consumo_gobierno,0,1,0
importado,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",consumo_gobierno,0,1,0
importado,P123,"Otros servicios profesionales, científicos y técnicos",consumo_gobierno,0,1,0
importado,P124,Servicios de publicidad y estudios de mercado,consumo_gobierno,0,1,0
importado,P125,Servicios de arrendamiento o alquiler sin operador,consumo_gobierno,0,1,0
importado,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,consumo_gobierno,0,1,0
importado,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",consumo_gobierno,0,1,0
importado,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",consumo_gobierno,0,1,0
importado,P129,Servicios de limpieza,consumo_gobierno,0,1,0
importado,P130,Servicios telefónicos de centros de llamadas,consumo_gobierno,0,1,0
importado,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",consumo_gobierno,0,1,0
importado,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",consumo_gobierno,0,1,0
importado,P133,Servicios de reparación de otros bienes,consumo_gobierno,0,1,0
importado,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",consumo_gobierno,0,1,0
importado,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",consumo_gobierno,0,1,0
importado,P136,Servicios de manufactura,consumo_gobierno,0,1,0
importado,P137,Servicios públicos del gobierno general,consumo_gobierno,0,1,0
importado,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",consumo_gobierno,0,1,0
importado,P139,Otros servicios administrativos,consumo_gobierno,0,1,0
importado,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,consumo_gobierno,0,1,0
importado,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,consumo_gobierno,0,1,0
importado,P142,Servicios de enseñanza,consumo_gobierno,0,1,0
importado,P143,Servicios de hospitalización,consumo_gobierno,0,1,0
importado,P144,Servicios médicos y dentales,consumo_gobierno,0,1,0
importado,P145,Otros servicios de atención de la salud humana,consumo_gobierno,0,1,0
importado,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",consumo_gobierno,0,1,0
importado,P147,Servicios de asociaciones que sirven a las empresas,consumo_gobierno,0,1,0
importado,P148,Servicios de asociaciones que sirven a los hogares,consumo_gobierno,0,1,0
importado,P149,Otros servicios,consumo_gobierno,0,1,0
importado,P150,Servicios domésticos,consumo_gobierno,0,1,0
importado,P151,Compras directas en el exterior por residentes,consumo_gobierno,0,1,0
importado,P152,Compras directas en el territorio nacional por no residentes,consumo_gobierno,0,1,0
importado,P001,Maíz,formacion_bruta_capital_fijo,0,1,0
importado,P002,Frijoles,formacion_bruta_capital_fijo,0,1,0
importado,P003,Leguminosas (legumbres secas) y semillas oleaginosas,formacion_bruta_capital_fijo,0,1,0
importado,P004,Arroz,formacion_bruta_capital_fijo,0,1,0
importado,P005,Otros cereales,formacion_bruta_capital_fijo,0,1,0
importado,P006,Hortalizas,formacion_bruta_capital_fijo,0,1,0
importado,P007,Sandías y melones,formacion_bruta_capital_fijo,0,1,0
importado,P008,Ejotes y arvejas,formacion_bruta_capital_fijo,0,1,0
importado,P009,Raíces y tubérculos,formacion_bruta_capital_fijo,0,1,0
importado,P010,Caña de azúcar y otras plantas azucareras,formacion_bruta_capital_fijo,0,1,0
importado,P011,Tabaco y otras plantas no perennes,formacion_bruta_capital_fijo,0,1,0
importado,P012,"Bananos, plátanos y otros",formacion_bruta_capital_fijo,0,1,0
importado,P013,Frutas tropicales y subtropicales,formacion_bruta_capital_fijo,0,1,0
importado,P014,"Berries, otras frutas y semillas de frutas",formacion_bruta_capital_fijo,0,1,0
importado,P015,Palma africana,formacion_bruta_capital_fijo,0,1,0
importado,P016,Café en grano,formacion_bruta_capital_fijo,0,1,0
importado,P017,Cardamomo,formacion_bruta_capital_fijo,0,1,0
importado,P018,Caucho natural,formacion_bruta_capital_fijo,0,1,0
importado,P019,Propagación de plantas,formacion_bruta_capital_fijo,0,1,0
importado,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",formacion_bruta_capital_fijo,0,1,0
importado,P021,Ganado bovino,formacion_bruta_capital_fijo,5.7247305343,1,5.7247305343
importado,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,formacion_bruta_capital_fijo,2.079646,1,2.079646
importado,P023,Aves de corral,formacion_bruta_capital_fijo,0,1,0
importado,P024,Leche cruda,formacion_bruta_capital_fijo,0,1,0
importado,P025,Huevos,formacion_bruta_capital_fijo,0,1,0
importado,P026,Otros productos de animales vivos,formacion_bruta_capital_fijo,0,1,0
importado,P027,Troncos de madera y leña,formacion_bruta_capital_fijo,0,1,0
importado,P028,Productos forestales no madereros,formacion_bruta_capital_fijo,0,1,0
importado,P029,"Peces vivos, frescos o refrigerados",formacion_bruta_capital_fijo,0,1,0
importado,P030,Crustáceos sin congelar y otros productos de la pesca,formacion_bruta_capital_fijo,0,1,0
importado,P031,Petróleo crudo y gas natural,formacion_bruta_capital_fijo,0,1,0
importado,P032,Minerales metálicos,formacion_bruta_capital_fijo,0,1,0
importado,P033,Minerales no metálicos,formacion_bruta_capital_fijo,0,1,0
importado,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,formacion_bruta_capital_fijo,0,1,0
importado,P035,Carne y despojos comestibles de ganado porcino,formacion_bruta_capital_fijo,0,1,0
importado,P036,Carne y despojos comestibles de aves,formacion_bruta_capital_fijo,0,1,0
importado,P037,Carne y despojos de otros animales y conservas y preparados de carne,formacion_bruta_capital_fijo,0,1,0
importado,P038,"Pescado congelado, preparado o en conserva y sus productos",formacion_bruta_capital_fijo,0,1,0
importado,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",formacion_bruta_capital_fijo,0,1,0
importado,P040,"Vegetales preparados o en conserva, legumbres y papas",formacion_bruta_capital_fijo,0,1,0
importado,P041,Preparaciones y conservas de frutas y nueces,formacion_bruta_capital_fijo,0,1,0
importado,P042,Jugos de frutas,formacion_bruta_capital_fijo,0,1,0
importado,P043,Aceites de origen vegetal,formacion_bruta_capital_fijo,0,1,0
importado,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",formacion_bruta_capital_fijo,0,1,0
importado,P045,Leche líquida y crema procesada,formacion_bruta_capital_fijo,0,1,0
importado,P046,Otros productos lácteos n.c.p.,formacion_bruta_capital_fijo,0,1,0
importado,P047,Harina de trigo,formacion_bruta_capital_fijo,0,1,0
importado,P048,Arroz sin cáscara,formacion_bruta_capital_fijo,0,1,0
importado,P049,"Otros productos de molinería, almidones y productos de almidón",formacion_bruta_capital_fijo,0,1,0
importado,P050,Pan y otros productos de panadería y repostería n.c.p.,formacion_bruta_capital_fijo,0,1,0
importado,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",formacion_bruta_capital_fijo,0,1,0
importado,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",formacion_bruta_capital_fijo,0,1,0
importado,P053,Productos alimenticios n.c.p.,formacion_bruta_capital_fijo,0,1,0
importado,P054,Preparados para alimentación animal,formacion_bruta_capital_fijo,0,1,0
importado,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",formacion_bruta_capital_fijo,0,1,0
importado,P056,Malta y cerveza de malta,formacion_bruta_capital_fijo,0,1,0
importado,P057,Bebidas no alcohólicas,formacion_bruta_capital_fijo,0,1,0
importado,P058,Aguas minerales y otras aguas embotelladas,formacion_bruta_capital_fijo,0,1,0
importado,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",formacion_bruta_capital_fijo,0,1,0
importado,P060,"Prendas de vestir, adobo y teñido de pieles",formacion_bruta_capital_fijo,0,1,0
importado,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,formacion_bruta_capital_fijo,0,1,0
importado,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",formacion_bruta_capital_fijo,0,1,0
importado,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",formacion_bruta_capital_fijo,39.7606197584,1,39.7606197584
importado,P064,Pasta de papel y papel,formacion_bruta_capital_fijo,0,1,0
importado,P065,Envases de papel y cartón,formacion_bruta_capital_fijo,0,1,0
importado,P066,Productos de la edición,formacion_bruta_capital_fijo,0,1,0
importado,P067,Productos de la impresión,formacion_bruta_capital_fijo,0,1,0
importado,P068,"Gasolinas, diésel oil y fuel oils",formacion_bruta_capital_fijo,0,1,0
importado,P069,"Aceites, grasas lubricantes y otros aceites preparados",formacion_bruta_capital_fijo,0,1,0
importado,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",formacion_bruta_capital_fijo,0,1,0
importado,P071,"Abonos, fertilizantes y pesticidas",formacion_bruta_capital_fijo,0,1,0
importado,P072,"Pinturas, barnices, tintas y productos relacionados",formacion_bruta_capital_fijo,0,1,0
importado,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",formacion_bruta_capital_fijo,0,1,0
importado,P074,Otros productos químicos,formacion_bruta_capital_fijo,0,1,0
importado,P075,Productos farmacéuticos,formacion_bruta_capital_fijo,0,1,0
importado,P076,Productos de caucho y plástico,formacion_bruta_capital_fijo,0,1,0
importado,P077,Vidrio y productos de vidrio,formacion_bruta_capital_fijo,0,1,0
importado,P078,Productos de cerámica y arcilla,formacion_bruta_capital_fijo,0,1,0
importado,P079,"Cemento, cal y yeso",formacion_bruta_capital_fijo,0,1,0
importado,P080,"Artículos de hormigón, cemento y yeso",formacion_bruta_capital_fijo,0,1,0
importado,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,formacion_bruta_capital_fijo,0,1,0
importado,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",formacion_bruta_capital_fijo,0,1,0
importado,P083,Productos metálicos estructurales y sus partes de hierro o de acero,formacion_bruta_capital_fijo,0,1,0
importado,P084,Otros productos elaborados de metal,formacion_bruta_capital_fijo,510.432917064997,1,510.432917064997
importado,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",formacion_bruta_capital_fijo,5706.14238977481,1,5706.14238977481
importado,P086,Electrodomésticos y sus partes,formacion_bruta_capital_fijo,162.688160139955,1,162.688160139955
importado,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",formacion_bruta_capital_fijo,1222.02801955513,1,1222.02801955513
importado,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",formacion_bruta_capital_fijo,1535.72859890414,1,1535.72859890414
importado,P089,"Equipo y aparatos de radio, televisión y comunicaciones",formacion_bruta_capital_fijo,1437.31303446783,1,1437.31303446783
importado,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",formacion_bruta_capital_fijo,1058.23738036996,1,1058.23738036996
importado,P091,Equipo de transporte,formacion_bruta_capital_fijo,4094.1578450585,1,4094.1578450585
importado,P092,Muebles,formacion_bruta_capital_fijo,206.1636394213,1,206.1636394213
importado,P093,Otros artículos n.c.p.,formacion_bruta_capital_fijo,151.36922033837,1,151.36922033837
importado,P094,Residuos y desechos,formacion_bruta_capital_fijo,0,1,0
importado,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",formacion_bruta_capital_fijo,0,1,0
importado,P096,Agua natural y distribución de agua natural,formacion_bruta_capital_fijo,0,1,0
importado,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",formacion_bruta_capital_fijo,0,1,0
importado,P098,Edificaciones residenciales,formacion_bruta_capital_fijo,0,1,0
importado,P099,Edificaciones no residenciales,formacion_bruta_capital_fijo,0,1,0
importado,P100,Obras de ingeniería civil,formacion_bruta_capital_fijo,0,1,0
importado,P101,Servicios generales y especializados de construcción,formacion_bruta_capital_fijo,0,1,0
importado,P102,Servicios de comercio,formacion_bruta_capital_fijo,0,1,0
importado,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,formacion_bruta_capital_fijo,0,1,0
importado,P104,Servicio de transporte de pasajeros por vía terrestre,formacion_bruta_capital_fijo,0,1,0
importado,P105,Servicio de transporte de carga por vía terrestre,formacion_bruta_capital_fijo,0,1,0
importado,P106,Otros tipos de transporte,formacion_bruta_capital_fijo,0,1,0
importado,P107,Servicios de almacenamiento y depósito,formacion_bruta_capital_fijo,0,1,0
importado,P108,Otros servicios de apoyo al transporte,formacion_bruta_capital_fijo,0,1,0
importado,P109,Servicios postales y de mensajería,formacion_bruta_capital_fijo,0,1,0
importado,P110,Servicio de alojamiento,formacion_bruta_capital_fijo,0,1,0
importado,P111,Servicio de suministro de comidas y bebidas,formacion_bruta_capital_fijo,0,1,0
importado,P112,"Servicios de información, telecomunicaciones y radiodifusión",formacion_bruta_capital_fijo,0,1,0
importado,P113,Servicios de banco central,formacion_bruta_capital_fijo,0,1,0
importado,P114,Otros servicios financieros y servicios de banca de inversión,formacion_bruta_capital_fijo,0,1,0
importado,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),formacion_bruta_capital_fijo,0,1,0
importado,P116,"Servicios de seguro, reaseguro y fondos de pensiones",formacion_bruta_capital_fijo,0,1,0
importado,P117,Servicios auxiliares de la intermediación financiera,formacion_bruta_capital_fijo,0,1,0
importado,P118,Servicios de alquiler de vivienda,formacion_bruta_capital_fijo,0,1,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",formacion_bruta_capital_fijo,0,1,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",formacion_bruta_capital_fijo,0,1,0
importado,P121,Servicios de tecnología de la información,formacion_bruta_capital_fijo,147.231420167118,1,147.231420167118
importado,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",formacion_bruta_capital_fijo,0,1,0
importado,P123,"Otros servicios profesionales, científicos y técnicos",formacion_bruta_capital_fijo,0,1,0
importado,P124,Servicios de publicidad y estudios de mercado,formacion_bruta_capital_fijo,0,1,0
importado,P125,Servicios de arrendamiento o alquiler sin operador,formacion_bruta_capital_fijo,0,1,0
importado,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,formacion_bruta_capital_fijo,0,1,0
importado,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",formacion_bruta_capital_fijo,0,1,0
importado,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",formacion_bruta_capital_fijo,0,1,0
importado,P129,Servicios de limpieza,formacion_bruta_capital_fijo,0,1,0
importado,P130,Servicios telefónicos de centros de llamadas,formacion_bruta_capital_fijo,0,1,0
importado,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",formacion_bruta_capital_fijo,0,1,0
importado,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",formacion_bruta_capital_fijo,0,1,0
importado,P133,Servicios de reparación de otros bienes,formacion_bruta_capital_fijo,0,1,0
importado,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",formacion_bruta_capital_fijo,0,1,0
importado,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",formacion_bruta_capital_fijo,0,1,0
importado,P136,Servicios de manufactura,formacion_bruta_capital_fijo,0,1,0
importado,P137,Servicios públicos del gobierno general,formacion_bruta_capital_fijo,0,1,0
importado,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",formacion_bruta_capital_fijo,0,1,0
importado,P139,Otros servicios administrativos,formacion_bruta_capital_fijo,0,1,0
importado,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,formacion_bruta_capital_fijo,0,1,0
importado,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,formacion_bruta_capital_fijo,0,1,0
importado,P142,Servicios de enseñanza,formacion_bruta_capital_fijo,0,1,0
importado,P143,Servicios de hospitalización,formacion_bruta_capital_fijo,0,1,0
importado,P144,Servicios médicos y dentales,formacion_bruta_capital_fijo,0,1,0
importado,P145,Otros servicios de atención de la salud humana,formacion_bruta_capital_fijo,0,1,0
importado,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",formacion_bruta_capital_fijo,0,1,0
importado,P147,Servicios de asociaciones que sirven a las empresas,formacion_bruta_capital_fijo,0,1,0
importado,P148,Servicios de asociaciones que sirven a los hogares,formacion_bruta_capital_fijo,0,1,0
importado,P149,Otros servicios,formacion_bruta_capital_fijo,0,1,0
importado,P150,Servicios domésticos,formacion_bruta_capital_fijo,0,1,0
importado,P151,Compras directas en el exterior por residentes,formacion_bruta_capital_fijo,18.44182685,1,18.44182685
importado,P152,Compras directas en el territorio nacional por no residentes,formacion_bruta_capital_fijo,0,1,0
importado,P001,Maíz,variacion_existencias,13.4415852991602,1,13.4415852991602
importado,P002,Frijoles,variacion_existencias,0,1,0
importado,P003,Leguminosas (legumbres secas) y semillas oleaginosas,variacion_existencias,-49.1254984803987,1,-49.1254984803987
importado,P004,Arroz,variacion_existencias,3.19068799093872,1,3.19068799093872
importado,P005,Otros cereales,variacion_existencias,-47.8141944952053,1,-47.8141944952053
importado,P006,Hortalizas,variacion_existencias,0,1,0
importado,P007,Sandías y melones,variacion_existencias,0,1,0
importado,P008,Ejotes y arvejas,variacion_existencias,0,1,0
importado,P009,Raíces y tubérculos,variacion_existencias,0,1,0
importado,P010,Caña de azúcar y otras plantas azucareras,variacion_existencias,0,1,0
importado,P011,Tabaco y otras plantas no perennes,variacion_existencias,15.7076276699455,1,15.7076276699455
importado,P012,"Bananos, plátanos y otros",variacion_existencias,0,1,0
importado,P013,Frutas tropicales y subtropicales,variacion_existencias,0,1,0
importado,P014,"Berries, otras frutas y semillas de frutas",variacion_existencias,0,1,0
importado,P015,Palma africana,variacion_existencias,0,1,0
importado,P016,Café en grano,variacion_existencias,0,1,0
importado,P017,Cardamomo,variacion_existencias,0,1,0
importado,P018,Caucho natural,variacion_existencias,0,1,0
importado,P019,Propagación de plantas,variacion_existencias,0,1,0
importado,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",variacion_existencias,0,1,0
importado,P021,Ganado bovino,variacion_existencias,0,1,0
importado,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,variacion_existencias,0,1,0
importado,P023,Aves de corral,variacion_existencias,0,1,0
importado,P024,Leche cruda,variacion_existencias,0,1,0
importado,P025,Huevos,variacion_existencias,0,1,0
importado,P026,Otros productos de animales vivos,variacion_existencias,0,1,0
importado,P027,Troncos de madera y leña,variacion_existencias,0,1,0
importado,P028,Productos forestales no madereros,variacion_existencias,0,1,0
importado,P029,"Peces vivos, frescos o refrigerados",variacion_existencias,0,1,0
importado,P030,Crustáceos sin congelar y otros productos de la pesca,variacion_existencias,0,1,0
importado,P031,Petróleo crudo y gas natural,variacion_existencias,0,1,0
importado,P032,Minerales metálicos,variacion_existencias,-0.228695167136007,1,-0.228695167136007
importado,P033,Minerales no metálicos,variacion_existencias,-6.47645123572155,1,-6.47645123572155
importado,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,variacion_existencias,-0.107282311093408,1,-0.107282311093408
importado,P035,Carne y despojos comestibles de ganado porcino,variacion_existencias,0.246786028242276,1,0.246786028242276
importado,P036,Carne y despojos comestibles de aves,variacion_existencias,-1.08633798307135,1,-1.08633798307135
importado,P037,Carne y despojos de otros animales y conservas y preparados de carne,variacion_existencias,-0.654569549160712,1,-0.654569549160712
importado,P038,"Pescado congelado, preparado o en conserva y sus productos",variacion_existencias,4.25919082230511,1,4.25919082230511
importado,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",variacion_existencias,-3.11446296671255,1,-3.11446296671255
importado,P040,"Vegetales preparados o en conserva, legumbres y papas",variacion_existencias,3.42372883490283,1,3.42372883490283
importado,P041,Preparaciones y conservas de frutas y nueces,variacion_existencias,2.47955035957045,1,2.47955035957045
importado,P042,Jugos de frutas,variacion_existencias,0.262030602574166,1,0.262030602574166
importado,P043,Aceites de origen vegetal,variacion_existencias,3.24543547655846,1,3.24543547655846
importado,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",variacion_existencias,-2.49554716328447,1,-2.49554716328447
importado,P045,Leche líquida y crema procesada,variacion_existencias,0.323065147745826,1,0.323065147745826
importado,P046,Otros productos lácteos n.c.p.,variacion_existencias,0.380886262746049,1,0.380886262746049
importado,P047,Harina de trigo,variacion_existencias,0.569812537588787,1,0.569812537588787
importado,P048,Arroz sin cáscara,variacion_existencias,0.41650060304457,1,0.41650060304457
importado,P049,"Otros productos de molinería, almidones y productos de almidón",variacion_existencias,13.0257863769423,1,13.0257863769423
importado,P050,Pan y otros productos de panadería y repostería n.c.p.,variacion_existencias,-0.106524552980774,1,-0.106524552980774
importado,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",variacion_existencias,0,1,0
importado,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",variacion_existencias,-0.0491052629474605,1,-0.0491052629474605
importado,P053,Productos alimenticios n.c.p.,variacion_existencias,-1.33004048737701,1,-1.33004048737701
importado,P054,Preparados para alimentación animal,variacion_existencias,-2.0704711613979,1,-2.0704711613979
importado,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",variacion_existencias,2.20564740040845,1,2.20564740040845
importado,P056,Malta y cerveza de malta,variacion_existencias,49.2556079692453,1,49.2556079692453
importado,P057,Bebidas no alcohólicas,variacion_existencias,4.09288253900113,1,4.09288253900113
importado,P058,Aguas minerales y otras aguas embotelladas,variacion_existencias,-0.00135834295029277,1,-0.00135834295029277
importado,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",variacion_existencias,58.4266226840089,1,58.4266226840089
importado,P060,"Prendas de vestir, adobo y teñido de pieles",variacion_existencias,12.5101274919302,1,12.5101274919302
importado,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,variacion_existencias,1.24017091891995,1,1.24017091891995
importado,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",variacion_existencias,1.5384172550069,1,1.5384172550069
importado,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",variacion_existencias,2.83824853424889,1,2.83824853424889
importado,P064,Pasta de papel y papel,variacion_existencias,18.1126474186738,1,18.1126474186738
importado,P065,Envases de papel y cartón,variacion_existencias,1.373942762946,1,1.373942762946
importado,P066,Productos de la edición,variacion_existencias,168.754183432456,1,168.754183432456
importado,P067,Productos de la impresión,variacion_existencias,0.329193524445272,1,0.329193524445272
importado,P068,"Gasolinas, diésel oil y fuel oils",variacion_existencias,240.349142019216,1,240.349142019216
importado,P069,"Aceites, grasas lubricantes y otros aceites preparados",variacion_existencias,26.9472476697958,1,26.9472476697958
importado,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",variacion_existencias,97.3367021486102,1,97.3367021486102
importado,P071,"Abonos, fertilizantes y pesticidas",variacion_existencias,4.52348829741534,1,4.52348829741534
importado,P072,"Pinturas, barnices, tintas y productos relacionados",variacion_existencias,1.37570108119315,1,1.37570108119315
importado,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",variacion_existencias,-1.66603719571622,1,-1.66603719571622
importado,P074,Otros productos químicos,variacion_existencias,95.1557561075024,1,95.1557561075024
importado,P075,Productos farmacéuticos,variacion_existencias,25.114144048869,1,25.114144048869
importado,P076,Productos de caucho y plástico,variacion_existencias,6.45520916846004,1,6.45520916846004
importado,P077,Vidrio y productos de vidrio,variacion_existencias,2.02737774959598,1,2.02737774959598
importado,P078,Productos de cerámica y arcilla,variacion_existencias,2.45408062719782,1,2.45408062719782
importado,P079,"Cemento, cal y yeso",variacion_existencias,1.38384197751104,1,1.38384197751104
importado,P080,"Artículos de hormigón, cemento y yeso",variacion_existencias,0.483541942371339,1,0.483541942371339
importado,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,variacion_existencias,6.78743390150109,1,6.78743390150109
importado,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",variacion_existencias,34.936780427105,1,34.936780427105
importado,P083,Productos metálicos estructurales y sus partes de hierro o de acero,variacion_existencias,2.4455716393985,1,2.4455716393985
importado,P084,Otros productos elaborados de metal,variacion_existencias,21.2670663673099,1,21.2670663673099
importado,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",variacion_existencias,41.3046352812337,1,41.3046352812337
importado,P086,Electrodomésticos y sus partes,variacion_existencias,5.34203732609542,1,5.34203732609542
importado,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",variacion_existencias,2.02836645305874,1,2.02836645305874
importado,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",variacion_existencias,82.1144065379673,1,82.1144065379673
importado,P089,"Equipo y aparatos de radio, televisión y comunicaciones",variacion_existencias,127.230340818913,1,127.230340818913
importado,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",variacion_existencias,30.2418689499349,1,30.2418689499349
importado,P091,Equipo de transporte,variacion_existencias,33.1471364227219,1,33.1471364227219
importado,P092,Muebles,variacion_existencias,1.07144587234989,1,1.07144587234989
importado,P093,Otros artículos n.c.p.,variacion_existencias,1.72818038408192,1,1.72818038408192
importado,P094,Residuos y desechos,variacion_existencias,2.5614677139658,1,2.5614677139658
importado,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",variacion_existencias,0,1,0
importado,P096,Agua natural y distribución de agua natural,variacion_existencias,0,1,0
importado,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",variacion_existencias,0,1,0
importado,P098,Edificaciones residenciales,variacion_existencias,0,1,0
importado,P099,Edificaciones no residenciales,variacion_existencias,0,1,0
importado,P100,Obras de ingeniería civil,variacion_existencias,0,1,0
importado,P101,Servicios generales y especializados de construcción,variacion_existencias,0,1,0
importado,P102,Servicios de comercio,variacion_existencias,0,1,0
importado,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,variacion_existencias,0,1,0
importado,P104,Servicio de transporte de pasajeros por vía terrestre,variacion_existencias,0,1,0
importado,P105,Servicio de transporte de carga por vía terrestre,variacion_existencias,0,1,0
importado,P106,Otros tipos de transporte,variacion_existencias,0,1,0
importado,P107,Servicios de almacenamiento y depósito,variacion_existencias,0,1,0
importado,P108,Otros servicios de apoyo al transporte,variacion_existencias,0,1,0
importado,P109,Servicios postales y de mensajería,variacion_existencias,0,1,0
importado,P110,Servicio de alojamiento,variacion_existencias,0,1,0
importado,P111,Servicio de suministro de comidas y bebidas,variacion_existencias,0,1,0
